Feature	Gain	Cover	Frequency
Master_cadelantosefectivo	0.000159872758741244	0.000263095260347837	0.000244921481054603
pagado_vs_saldo	0.000144226859749654	0.00149888674509642	0.000403400086442876
mvr_mpagado	0.000141711309219969	0.000418357166370241	0.000475435816164818
Visa_madelantopesos	9.82696267570097e-05	0.00127038631154888	0.000533064399942371
Visa_cadelantosefectivo	9.63000704660458e-05	0.000849258041974256	0.000374585794554099
mvr_mpagosdolares	9.16676404795969e-05	0.0003070074607678	0.00036017864860971
Master_mpagado	8.80965237352265e-05	0.000353146187303876	0.000259328626998992
mv_msaldodolares	8.67741613963977e-05	0.000837317763863034	0.000734764443163809
ccheques_depositados	7.82355279169215e-05	0.000976145921711219	0.000144071459443884
mv_mpagado	7.02330428437579e-05	0.000348217339204161	0.000259328626998992
tcuentas	6.26744281695221e-05	0.000717380332849048	0.000144071459443884
ccajas_otras	5.63347790851403e-05	0.000597389011394034	8.64428756663305e-05
total_pagado	5.3103092878662e-05	0.000259929906022254	0.000129664313499496
mplazo_fijo_dolares	5.18428106029908e-05	0.000570616807559644	0.000475435816164818
Master_msaldodolares	4.81703634104519e-05	0.000210255682920909	0.000201700043221438
mcheques_depositados	4.30931042195117e-05	0.000580004380569589	8.64428756663305e-05
ctarjeta_master_debitos_automaticos	4.28211638800123e-05	8.13263481876754e-05	0.000129664313499496
mttarjeta_master_debitos_automaticos	4.11531326219667e-05	0.00021059746177058	0.000201700043221438
Master_delinquency	3.59493694998335e-05	7.96685080413462e-05	0.000100850021610719
cplazo_fijo	3.3451339571413e-05	0.000152283750070915	0.000201700043221438
mv_mpagosdolares	3.2633170987245e-05	0.000272839502987211	0.000230514335110215
mtarjeta_visa_descuentos	2.53470876749907e-05	0.000334511440064556	0.000187292897277049
Visa_Finiciomora	2.15296867003517e-05	0.000283732462922159	4.32214378331653e-05
ccajas_depositos	2.10834176560766e-05	7.43688086171956e-05	4.32214378331653e-05
cseguro_vivienda	2.06133536584149e-05	8.44909934285082e-05	8.64428756663305e-05
Visa_madelantodolares	2.04335617815012e-05	0.000154778310222662	0.000172885751332661
mvr_madelantopesos	2.02290660744557e-05	4.00788882595454e-05	5.76285837775537e-05
mv_Finiciomora	1.91700419388384e-05	0.000176580539041817	2.88142918887768e-05
cseguro_accidentes_personales	1.72214315194305e-05	8.88958278977112e-05	8.64428756663305e-05
ctarjeta_visa_descuentos	9.43653554632236e-06	6.23923671837055e-05	2.88142918887768e-05
cforex	8.59571235608068e-06	0.000381196870943156	0.000201700043221438
ccajeros_propios_descuentos	8.57172147026665e-06	0.000469053180596847	0.00027373577294338
ctarjeta_master_descuentos	6.41875550397949e-06	0.000104862998306197	1.44071459443884e-05
mtarjeta_master_descuentos	6.14544132380233e-06	0.000101903987642967	1.44071459443884e-05
mcajeros_propios_descuentos	4.83411511866407e-06	0.000554609928405138	0.00027373577294338
ccajas_extracciones	4.03120783300438e-06	5.44385635389774e-05	1.44071459443884e-05
mforex_sell	2.0808413077037e-06	0.000147784607329914	8.64428756663305e-05
minversion1_pesos	1.06674564816996e-06	4.17572918636349e-05	2.88142918887768e-05
cforex_sell	1.78400660148419e-07	2.64814790867447e-05	1.44071459443884e-05
Visa_delinquency	6.8520323051022e-11	1.71775780773414e-05	1.44071459443884e-05
